КодКлиента|Цена|ЦенаДоСкидки|ДРегСкидка|ДДнСкидки
330123345|361||||
55009004|434||||
330038314|444||||
970010722|560||||
22227552|362||||
330237720|560||||
90136467|361||||
22460140|362||||
160091333|535||||
970010739|560||||
330238477|560||||
820328077|560||||
87264498|366||||
90232996|431||||
60578026|366||||
440298788|560||||
330136352|482||||
330032699|535||||
90174046|535||||
90268812|482||||
1383060|431||||
440248501|560||||
140030220|431||||
820288282|366||||
620000019|98||||
160054892|560||||
330295104|560||||
250002831|560||||
1544746|560||||
9084651|534||||
60209139|361||||
90268320|560||||
160082709|560||||
81134027|482||||
9123642|431||||
820023852|482||||
55070862|482||||
250001071|560||||
60069266|482||||
60085963|365||||
100305266|534||||
9162519|560||||
440091473|560||||
820220231|432||||
69995754|362||||
820057211|560||||
90073045|560||||
87212847|560||||
820060705|534||||
690024227|560||||
160060708|560||||
250002864|482||||
10003620|560||||
160171922|560||||
330082578|560||||
440043155|361||||
130012482|560||||
340002244|362||||
87248875|560||||
1364528|560||||
440106790|431||||
22235815|431||||
470034446|534||||
470003288|98||||
250002799|560||||
1605546|361||||
820475729|560||||
60020699|362||||
820301054|560||||
330228601|365||||
330006577|535||||
300006470|482||||
330240288|436||||
160055653|436||||
9135207|560||||
170005522|434||||
160157917|361||||
160280445|560||||
87210569|560||||
160184634|458||||
820356098|482||||
30000376|362||||
90062095|482||||
440306216|534||||
87196105|535||||
1438482|560||||
9189695|431||||
440319819|482||||
330190072|361||||
330015144|482||||
90223644|560||||
90215240|482||||
1578657|482||||
820264648|560||||
820080745|560||||
1375155|535||||
90132330|482||||
87188904|361||||
90268590|482||||
1366093|534||||
440319822|482||||
87173545|534||||
330132632|361||||
81111637|560||||
87158392|534||||
60089903|482||||
1575318|560||||
160048381|560||||
440318939|366||||
130005589|560||||
820236592|560||||
160147616|560||||
1151649|361||||
22467671|361||||
820310435|362||||
970010908|482||||
190015632|560||||
1600594|361||||
62232134|364||||
87260799|560||||
160054818|98||||
60024542|534||||
330136203|534||||
820028290|361||||
23018853|560||||
81116356|560||||
87184933|560||||
330102188|535||||
440261054|482||||
820473057|482||||
820200008|560||||
330019733|432||||
470007334|560||||
820088702|560||||
440200772|482||||
90015396|560||||
820316080|361||||
330307607|560||||
87209485|444||||
90176362|431||||
9065261|560||||
820117334|482||||
1373948|431||||
1502072|560||||
90183977|361||||
60175183|361||||
160027627|560||||
90131621|560||||
630001849|432||||
1578568|368||||
970010898|560||||
90132279|482||||
90071684|560||||
820154782|482||||
22999342|482||||
250002878|482||||
440319467|482||||
9181620|560||||
440319473|482||||
330292000|482||||
270000884|362||||
125484|534||||
820406375|361||||
130000591|560||||
87173599|431||||
87221868|431||||
330281287|364||||
90043046|431||||
1271569|560||||
55043899|535||||
1259401|431||||
160043393|361||||
90021616|431||||
330059611|361||||
820329206|560||||
60184153|362||||
130014435|560||||
90268843|482||||
90268844|482||||
740000734|560||||
820403241|482||||
130012390|362||||
820284124|560||||
440319852|391||||
55079361|535||||
970011080|560||||
440127391|368||||
250002907|482||||
90238199|560||||
250002918|482||||
970011204|560||||
690025839|560||||
90162694|560||||
87180224|560||||
640000391|534||||
440249736|560||||
1199696|560||||
250002931|482||||
160146366|431||||
970011382|560||||
470032961|560||||
87225077|365||||
340002150|365||||
250002952|391||||
10004143|368||||
440089133|361||||
820413012|482||||
90268923|391||||
22001570|362||||
690037633|431||||
440268260|482||||
820072799|482||||
160280467|560||||
160277918|560||||
9130049|434||||
1400089|361||||
330037787|366||||
690033507|560||||
690042979|560||||
36185888|365||||
250002976|482||||
820476454|560||||
90159460|534||||
1447713|560||||
330080592|535||||
470066387|436||||
250002764|560||||
36145801|482||||
820049902|438||||
330108707|365||||
330256948|362||||
36157195|361||||
36124143|431||||
470007307|535||||
60039349|366||||
160271136|560||||
330175556|431||||
470031927|434||||
300001506|361||||
160153213|560||||
36105193|560||||
36195787|361||||
160271414|368||||
160255455|368||||
55032067|436||||
1161837|560||||
36157769|366||||
23004154|361||||
820032348|560||||
22445118|431||||
90198791|361||||
160356226|434||||
440133354|431||||
900000263|431||||
87181872|368||||
60140139|560||||
180001069|361||||
23017547|98||||
140045411|482||||
330298248|98||||
820056263|560||||
90159342|560||||
100244248|431||||
820442438|560||||
320000838|366||||
1225103|431||||
1446358|431||||
36124364|560||||
55022016|458||||
36158697|535||||
160348090|432||||
440176258|560||||
160197455|444||||
160058860|482||||
160095149|482||||
87222013|444||||
36174894|361||||
130009602|444||||
330100724|444||||
90142470|560||||
330116670|444||||
160338311|98||||
250002842|482||||
160192199|444||||
330197962|560||||
250002983|482||||
330074071|444||||
87247371|361||||
90251951|560||||
54486|98||||
22222972|560||||
330003247|444||||
55002564|362||||
440319834|482||||
90268726|361||||
250002968|560||||
121569|560||||
140095551|560||||
1392898|444||||
130008141|444||||
1362058|361||||
440202402|364||||
90182491|482||||
440129809|560||||
820001121|368||||
90028944|361||||
590000738|535||||
820252205|560||||
22465051|362||||
820052865|361||||
160197859|366||||
970011586|560||||
690006240|431||||
820178132|560||||
330318472|560||||
87159932|535||||
36159743|560||||
60096235|535||||
970011597|560||||
440271037|560||||
160282549|560||||
1360045|560||||
440255184|560||||
90250539|560||||
9191659|368||||
440319938|482||||
60574034|431||||
160306009|560||||
90236544|560||||
90017609|482||||
330266570|535||||
330008478|560||||
90268937|560||||
260007699|364||||
160237703|560||||
36119647|361||||
160001533|560||||
60058406|365||||
330112804|482||||
1469067|432||||
1589609|361||||
55114861|534||||
440118563|365||||
90172007|482||||
1169454|560||||
820280662|431||||
440296940|560||||
36145158|366||||
23034968|560||||
87199799|560||||
470029582|432||||
160043695|560||||
970002220|368||||
1438456|361||||
160136613|560||||
50000319|364||||
9084185|534||||
1603590|361||||
160179483|560||||
330187057|560||||
170025087|432||||
100212852|366||||
820159865|560||||
60015259|366||||
90229224|560||||
160368500|560||||
360003465|434||||
36117264|560||||
250002992|482||||
820036627|482||||
90217660|482||||
160037128|534||||
250002993|391||||
160186813|560||||
820233920|431||||
160124495|482||||
9163024|560||||
170026675|98||||
820297496|560||||
87207530|482||||
470012848|534||||
123249|365||||
1548155|560||||
1484120|361||||
440128615|560||||
160350518|560||||
820260200|458||||
87186666|560||||
440236529|560||||
350000228|431||||
160375345|560||||
970011688|560||||
87162018|365||||
260003474|432||||
330037979|431||||
90125192|361||||
90010890|431||||
1457218|560||||
60119947|362||||
81138304|362||||
9103843|364||||
1210616|560||||
610000856|368||||
140094389|365||||
820068575|560||||
100261749|482||||
87225931|362||||
160016835|560||||
270000065|432||||
1377033|560||||
90174286|361||||
820232151|431||||
440071840|482||||
130007058|560||||
820178066|534||||
36146100|560||||
100124344|560||||
1364333|560||||
55090145|560||||
440264827|560||||
87166574|534||||
820028485|560||||
820184220|361||||
90024712|560||||
330060446|431||||
440214461|361||||
440319951|482||||
160132009|534||||
1303302|364||||
160243324|560||||
330098863|560||||
81136291|444||||
350000088|362||||
440319915|560||||
70014121|482||||
9145494|361||||
330138634|432||||
87167526|560||||
440043052|560||||
470003747|535||||
140068239|560||||
60596|364||||
820368078|366||||
340000850|98||||
440219224|361||||
160161063|361||||
330015467|431||||
140095516|482||||
330308137|482||||
470050063|361||||
470001801|534||||
160348017|560||||
60206592|534||||
970011773|560||||
90069222|431||||
690016490|431||||
610001380|362||||
60046293|368||||
690013771|365||||
820033970|560||||
690008684|560||||
470075354|560||||
440319908|560||||
36165646|446||||
160098311|482||||
36112186|560||||
820134890|560||||
60107051|482||||
1418468|431||||
440178512|560||||
160171523|482||||
440080595|560||||
90224487|431||||
60042725|361||||
9162656|560||||
970011664|368||||
820288758|362||||
440319600|482||||
820388708|560||||
6142|362||||
330167460|431||||
130003444|560||||
160347157|431||||
100345406|560||||
90104871|431||||
87169810|560||||
1481015|560||||
87159201|365||||
440277814|560||||
330168614|361||||
470079221|365||||
1350480|434||||
1388478|560||||
330049729|482||||
440160494|560||||
1428143|535||||
970011851|560||||
160204752|560||||
250003005|482||||
330269097|482||||
330166191|98||||
36157308|98||||
330267850|361||||
1581920|534||||
820083700|366||||
300000633|432||||
1512580|560||||
330067651|361||||
690010796|98||||
690009355|98||||
90228182|368||||
87248099|361||||
330259990|560||||
160021336|560||||
22993991|560||||
330106500|361||||
87220097|560||||
160138777|434||||
260006497|560||||
250001730|482||||
160372052|560||||
330101618|431||||
330068578|560||||
470000645|432||||
160282066|482||||
1234767|560||||
130015160|560||||
1169118|361||||
690023104|560||||
87189842|482||||
820251835|361||||
1464146|366||||
820147705|368||||
36135888|560||||
1397249|361||||
970011232|560||||
160024942|361||||
81114553|361||||
330057172|362||||
440319964|482||||
90058859|431||||
470029581|361||||
330132646|560||||
1625956|560||||
190011609|362||||
330057101|368||||
90040336|560||||
160029964|560||||
90188945|560||||
1501961|560||||
440186828|560||||
36133151|361||||
330264845|458||||
440294029|560||||
330209359|535||||
1606000|560||||
60048760|560||||
100161069|431||||
330034875|361||||
590000971|560||||
90241539|560||||
140033897|368||||
1164235|560||||
440207180|361||||
90013602|560||||
140079121|444||||
310000084|362||||
330153929|365||||
440074987|432||||
87236293|432||||
60029409|432||||
130014730|560||||
140096720|444||||
9151571|482||||
115340|431||||
470005394|560||||
250002715|482||||
820297511|560||||
60057837|560||||
970011878|560||||
440076259|444||||
9145980|560||||
330267790|444||||
160092200|482||||
140089648|444||||
160081636|432||||
470005521|361||||
160273111|482||||
160380704|444||||
1482136|361||||
100105190|482||||
820015906|368||||
160065058|560||||
60041877|98||||
1524498|444||||
87238013|560||||
330049853|431||||
440257238|361||||
470027362|534||||
140016438|444||||
81136970|362||||
330138457|366||||
160056448|560||||
140014341|444||||
140043412|560||||
330319016|560||||
250003019|391||||
440071365|361||||
1416451|560||||
970011981|560||||
100318611|560||||
90012334|534||||
140072198|444||||
160119795|560||||
90003293|362||||
440234317|368||||
140095291|444||||
140046028|560||||
9129550|560||||
140071145|444||||
440241276|482||||
87163965|362||||
140022385|560||||
10000116|362||||
160085379|482||||
820034825|560||||
820392684|560||||
160190416|482||||
970011995|560||||
820034545|560||||
140082831|482||||
60177076|535||||
1508627|560||||
820126252|361||||
140067297|444||||
160109182|560||||
330068014|361||||
330105614|535||||
1395448|560||||
1510969|444||||
81128257|432||||
1430364|560||||
1484095|482||||
160098756|362||||
970012006|560||||
140095280|444||||
820112140|368||||
970012021|560||||
330149779|444||||
470010993|431||||
250002951|482||||
330080439|444||||
90173528|362||||
90002206|560||||
1435262|444||||
820080007|361||||
30004655|560||||
1544599|361||||
100014710|560||||
90010716|368||||
820124800|482||||
440136966|534||||
440306652|535||||
140039727|361||||
55120784|560||||
160147067|444||||
160346910|432||||
250002999|482||||
87198326|368||||
90268971|482||||
60021600|432||||
250003027|482||||
130010652|560||||
820343435|98||||
90191498|560||||
970011302|560||||
90177225|560||||
90072751|368||||
1605621|431||||
55003911|432||||
340000310|361||||
1367469|431||||
160069834|535||||
470009835|98||||
140071761|444||||
60075313|560||||
330182002|444||||
60014200|560||||
90268984|482||||
820358116|361||||
160045328|535||||
440243374|361||||
930000410|444||||
87195581|482||||
1408383|560||||
55051998|444||||
9105060|432||||
90268172|482||||
820256896|560||||
140017977|444||||
140018318|444||||
90268985|482||||
9122277|444||||
1420125|560||||
90074486|560||||
170025668|482||||
260002166|444||||
160276904|444||||
330152400|366||||
87256567|368||||
9171514|431||||
140098002|444||||
1613307|482||||
140022718|444||||
440319687|482||||
440081224|431||||
330249427|431||||
160189133|560||||
90163089|482||||
90151600|535||||
1367531|361||||
160094337|361||||
440319963|560||||
90265156|482||||
160167281|361||||
880000040|98||||
87229977|560||||
160164505|560||||
1512695|361||||
1485299|560||||
820038297|431||||
90063795|98||||
87224488|560||||
90077919|560||||
820405773|366||||
87185815|431||||
820089488|560||||
1521927|438||||
160276203|431||||
160114957|560||||
90007613|366||||
440037269|560||||
440314987|560||||
81139909|361||||
440319810|482||||
55047544|560||||
820410058|560||||
22445397|361||||
87159255|534||||
970012154|560||||
87266145|436||||
160217522|361||||
90175787|482||||
160157814|361||||
1618130|431||||
130008019|98||||
860000447|482||||
130007975|98||||
330182467|560||||
440296778|431||||
160233275|436||||
250003054|482||||
690003051|535||||
160227370|560||||
9134171|560||||
970012167|482||||
690003826|431||||
90256717|482||||
160065121|438||||
1456071|560||||
440319689|482||||
1516913|560||||
1380220|560||||
60226|98||||
690003699|361||||
440015135|560||||
160220083|560||||
330064587|436||||
330276693|560||||
440279571|560||||
820347103|560||||
250002868|560||||
690005262|366||||
36121717|534||||
820267812|560||||
160172815|560||||
90107429|482||||
690004320|361||||
36178373|560||||
470022650|364||||
440184723|482||||
440148081|361||||
320000886|361||||
160214999|535||||
440319925|560||||
250003059|482||||
90107501|534||||
440319956|560||||
22448973|482||||
55061617|362||||
90248819|482||||
970012212|431||||
920000388|361||||
1164574|560||||
90191061|482||||
100145658|361||||
1435668|560||||
30002776|432||||
820257769|361||||
36178373|560||||
440306788|431||||
970012203|431||||
90197240|560||||
840002789|535||||
160345622|535||||
9058523|560||||
90245585|432||||
36154062|482||||
61245|366||||
36102461|534||||
160218102|560||||
9176490|482||||
1426432|482||||
440249749|362||||
90018594|362||||
9116284|560||||
470004437|431||||
240000432|560||||
640001122|431||||
1586853|535||||
90128580|482||||
140073587|534||||
440102992|560||||
90269018|482||||
160090910|366||||
820116558|482||||
